Word,Value,Alternative,Word.on..0.left..1.right.,Crit_Reg,Condition,Item,acc,RT,Total.time.to.correct.answer,Subject
9,听完后,销售额,0,NA,filler,31,1,650,650,150
10,给了,凤凰,1,NA,filler,31,1,606,606,150
11,很多,容易,0,NA,filler,31,1,681,681,150
12,建议。,辐射。,1,NA,filler,31,1,977,977,150
0,专辑,xxx,0,8,c,6,1,517,517,150
1,上,人,0,8,c,6,1,390,390,150
2,印着,咆哮,1,8,c,6,1,1061,1061,150
3,的,气,0,8,c,6,1,509,509,150
4,歌词,把握,0,8,c,6,1,627,627,150
5,竟然,蚂蚁,0,8,c,6,1,661,661,150
6,有,则,1,8,c,6,1,596,596,150
7,很多张，,不喜欢，,1,8,c,6,1,662,662,150
8,粉丝,膀胱,1,8,c,6,1,1086,1086,150
9,看到后,魅力的,1,8,c,6,1,717,717,150
10,非常得,假想敌,0,8,c,6,1,593,593,150
11,激动。,跑步。,0,8,c,6,1,705,705,150
0,临时,xxx,0,NA,filler,45,1,541,541,150
1,展示,疲倦,0,NA,filler,45,1,1978,1978,150
2,的,把,0,NA,filler,45,1,553,553,150
3,油画,鼓吹,0,NA,filler,45,1,690,690,150
4,大约,呼吸,1,NA,filler,45,1,818,818,150
5,有,后,0,NA,filler,45,1,555,555,150
6,五六幅，,责任感，,0,NA,filler,45,1,538,538,150
7,馆长,浑浊,1,NA,filler,45,1,654,654,150
8,费了,路径,0,NA,filler,45,1,913,913,150
9,好大力气,家长会上,0,NA,filler,45,1,630,630,150
10,安排的。,打击了。,0,NA,filler,45,1,931,931,150
0,领班,xxx,0,NA,filler,35,1,575,575,150
1,打碎,震撼,0,NA,filler,35,1,1098,1098,150
2,的,圆,0,NA,filler,35,1,493,493,150
3,领带,诧异,1,NA,filler,35,1,611,611,150
4,有,伞,1,NA,filler,35,1,941,941,150
5,很多条，,即使是，,1,NA,filler,35,1,1155,1155,150
6,老板,演奏,1,NA,filler,35,1,990,990,150
7,知道后,有意义,0,NA,filler,35,1,555,555,150
8,并没有,代表团,1,NA,filler,35,1,685,685,150
9,责骂,碧绿,0,NA,filler,35,1,490,490,150
10,他。,和。,1,NA,filler,35,1,618,618,150
0,教授,xxx,0,7,d,23,1,632,632,150
1,提到,狭长,0,7,d,23,1,816,816,150
2,的,所,0,7,d,23,1,700,700,150
3,文物,给予,1,7,d,23,1,618,618,150
4,共计,气压,0,7,d,23,1,738,738,150
5,有,我,1,7,d,23,1,594,594,150
6,五部，,亲家，,1,7,d,23,1,461,461,150
7,这些,生活,1,7,d,23,1,698,698,150
8,都是,牛皮,0,7,d,23,1,698,698,150
9,传统,掌握,1,7,d,23,1,817,817,150
10,文化,怎么,0,7,d,23,1,559,559,150
11,的,我,0,7,d,23,0,2090,3606,150
12,精髓。,抑制。,1,7,d,23,1,736,736,150
0,投诉,xxx,0,NA,filler,51,1,616,616,150
1,商家,枯燥,1,NA,filler,51,1,654,654,150
2,的,羊,1,NA,filler,51,1,626,626,150
3,有,山,1,NA,filler,51,1,641,641,150
4,两条,打卡,1,NA,filler,51,1,1032,1032,150
5,电话热线，,乡镇企业，,1,NA,filler,51,1,848,848,150
6,在,盐,0,NA,filler,51,1,735,735,150
7,昨天,描写,0,NA,filler,51,1,1249,1249,150
8,才被,肥沃,0,NA,filler,51,1,750,750,150
9,开通。,伤心。,0,NA,filler,51,1,618,618,150
0,办公楼,xxx,0,NA,filler,25,1,618,618,150
1,下面,马虎,0,NA,filler,25,1,654,654,150
2,的,我,0,NA,filler,25,1,1218,1218,150
3,西餐厅,想打击,1,NA,filler,25,1,669,669,150
4,最少,喃喃,1,NA,filler,25,1,694,694,150
5,有,水,1,NA,filler,25,1,628,628,150
6,两三个，,不知情，,0,NA,filler,25,1,479,479,150
7,上班族,笑眯眯,1,NA,filler,25,1,940,940,150
8,很喜欢,参谋长,0,NA,filler,25,1,533,533,150
9,光顾。,蚂蚁。,0,NA,filler,25,1,590,590,150
0,深山,xxx,0,7,c,22,1,501,501,150
1,里,大,0,7,c,22,1,570,570,150
2,的,他,1,7,c,22,1,571,571,150
3,小路,腐朽,0,7,c,22,1,594,594,150
4,听说,兴趣,1,7,c,22,1,1357,1357,150
5,有,把,0,7,c,22,1,635,635,150
6,五座，,发疯，,1,7,c,22,1,734,734,150
7,探险者,挡箭牌,1,7,c,22,1,929,929,150
8,立志,寒微,0,7,c,22,1,699,699,150
9,一定要,惹麻烦,0,7,c,22,1,574,574,150
10,找到,很快,1,7,c,22,1,808,808,150
11,所有。,大人。,1,7,c,22,1,730,730,150
0,院子,xxx,0,NA,filler,36,1,523,523,150
1,里,三,1,NA,filler,36,1,513,513,150
2,种,而,0,NA,filler,36,1,1156,1156,150
3,的,热,1,NA,filler,36,1,533,533,150
4,亭子,贬值,1,NA,filler,36,1,3303,3303,150
5,有,玉,0,NA,filler,36,1,844,844,150
6,两个，,官吏，,1,NA,filler,36,1,755,755,150
7,夏天,收缩,0,NA,filler,36,1,1131,1131,150
8,全家人,羽绒服,1,NA,filler,36,1,696,696,150
9,都会,障碍,0,NA,filler,36,1,549,549,150
10,在这里,西北风,0,NA,filler,36,1,652,652,150
11,乘凉。,憔悴。,1,NA,filler,36,1,524,524,150
0,果汁,xxx,0,8,a,8,1,1031,1031,150
1,旁边,死亡,1,8,a,8,1,905,905,150
2,放着,哲学,1,8,a,8,1,715,715,150
3,的,我,1,8,a,8,0,492,3924,150
4,啤酒,擅自,0,8,a,8,1,681,681,150
5,好像,宇宙,0,8,a,8,1,518,518,150
6,有,而,1,8,a,8,1,730,730,150
7,好几瓶，,理论上，,0,8,a,8,1,1946,1946,150
8,服务员,物理学,1,8,a,8,1,996,996,150
9,把它们,杠铃上,1,8,a,8,1,657,657,150
10,全部,政策,0,8,a,8,1,466,466,150
11,收起来了。,不害怕了。,0,8,a,8,1,679,679,150
0,不能,xxx,0,NA,filler,49,1,1471,1471,150
1,和,楼,1,NA,filler,49,1,869,869,150
2,牛奶,叫喊,0,NA,filler,49,1,1712,1712,150
3,一起,政府,0,NA,filler,49,1,827,827,150
4,服用,黑夜,0,NA,filler,49,1,609,609,150
5,的,都,0,NA,filler,49,1,427,427,150
6,食物,端详,0,NA,filler,49,1,566,566,150
7,还,加,1,NA,filler,49,1,849,849,150
8,有,绿,0,NA,filler,49,1,596,596,150
9,柠檬，,凄凉，,1,NA,filler,49,1,788,788,150
10,医生,积累,1,NA,filler,49,1,1345,1345,150
11,叮嘱道。,即使是。,1,NA,filler,49,1,714,714,150
0,池塘,xxx,0,NA,filler,55,1,984,984,150
1,里,光,0,NA,filler,55,1,875,875,150
2,嬉戏,膀胱,1,NA,filler,55,1,1129,1129,150
3,的,对,0,NA,filler,55,1,457,457,150
4,原本,授予,0,NA,filler,55,0,612,1863,150
5,有,户,0,NA,filler,55,1,552,552,150
6,很多,改革,0,NA,filler,55,1,601,601,150
7,鸭子，,端详，,0,NA,filler,55,1,516,516,150
8,打雷后,玻璃窗,0,NA,filler,55,1,824,824,150
9,便,吗,1,NA,filler,55,1,1079,1079,150
10,不见了,莫须有,1,NA,filler,55,1,730,730,150
11,踪影。,黑子。,1,NA,filler,55,1,790,790,150
0,演播厅,xxx,0,7,b,13,1,643,643,150
1,两边,孩子,1,7,b,13,1,2952,2952,150
2,的,话,0,7,b,13,1,559,559,150
3,音箱,愤怒,1,7,b,13,1,673,673,150
4,共计,管理,1,7,b,13,1,653,653,150
5,有,天,0,7,b,13,1,489,489,150
6,四台，,姑娘，,0,7,b,13,1,549,549,150
7,节目组,打量着,0,7,b,13,1,670,670,150
8,为了,美元,0,7,b,13,1,779,779,150
9,这次,必须,1,7,b,13,1,1299,1299,150
10,活动,姑娘,1,7,b,13,1,886,886,150
11,下了,天空,0,7,b,13,1,696,696,150
12,血本。,恐怖。,1,7,b,13,1,626,626,150
0,当下,xxx,0,NA,filler,60,1,532,532,150
1,流行的,自觉性,1,NA,filler,60,1,785,785,150
2,社交软件,面目狰狞,1,NA,filler,60,1,812,812,150
3,不止,世纪,0,NA,filler,60,1,629,629,150
4,有,乐,0,NA,filler,60,1,544,544,150
5,微博，,剥削，,1,NA,filler,60,1,454,454,150
6,小红书,垃圾堆,1,NA,filler,60,1,686,686,150
7,现在,必须,1,NA,filler,60,1,1445,1445,150
8,也,与,0,NA,filler,60,0,1450,3163,150
9,很火。,峡谷。,0,NA,filler,60,1,1274,1274,150
0,树枝,xxx,0,8,c,18,1,677,677,150
1,上,她,0,8,c,18,1,688,688,150
2,系着,宾馆,0,8,c,18,1,712,712,150
3,的,但,0,8,c,18,1,543,543,150
4,风铃,羡慕,0,8,c,18,1,522,522,150
5,一共,沸腾,0,8,c,18,1,539,539,150
6,有,去,0,8,c,18,1,524,524,150
7,两根，,睡觉，,1,8,c,18,1,645,645,150
8,租客,抨击,0,8,c,18,1,1205,1205,150
9,准备,改革,1,8,c,18,1,722,722,150
10,把它们,黑猩猩,1,8,c,18,1,650,650,150
11,全部,困难,0,8,c,18,1,674,674,150
12,都剪断。,很理解。,1,8,c,18,1,650,650,150
0,这次,xxx,0,NA,filler,48,1,488,488,150
1,会议,而是,1,NA,filler,48,1,966,966,150
2,商讨,蜘蛛,1,NA,filler,48,1,725,725,150
3,的,月,0,NA,filler,48,1,411,411,150
4,话题,诚恳,1,NA,filler,48,1,479,479,150
5,有,丝,0,NA,filler,48,1,502,502,150
6,气候变暖，,目瞪口呆，,0,NA,filler,48,1,882,882,150
7,与会方,椭圆形,0,NA,filler,48,1,976,976,150
8,最终,婚姻,0,NA,filler,48,1,853,853,150
9,达成了,小时候,1,NA,filler,48,1,998,998,150
10,一致。,曾经。,1,NA,filler,48,1,573,573,150
0,最近,xxx,0,NA,filler,46,1,727,727,150
1,发生,思想,1,NA,filler,46,1,858,858,150
2,的,我,1,NA,filler,46,1,715,715,150
3,雪崩,赚钱,0,NA,filler,46,1,1152,1152,150
4,虽然,精神,0,NA,filler,46,1,1045,1045,150
5,仅仅,毫无,1,NA,filler,46,0,789,2529,150
6,有,种,1,NA,filler,46,1,565,565,150
7,一场，,眺望，,0,NA,filler,46,1,612,612,150
8,旅游局,啄木鸟,0,NA,filler,46,1,1200,1200,150
9,还是,歌唱,1,NA,filler,46,1,580,580,150
10,警告,阶段,0,NA,filler,46,1,594,594,150
11,游客,思想,1,NA,filler,46,1,627,627,150
12,不要,痉挛,0,NA,filler,46,1,571,571,150
13,前往。,纠缠。,1,NA,filler,46,1,528,528,150
0,巨浪,xxx,0,7,b,21,1,592,592,150
1,击中,桃子,1,7,b,21,1,657,657,150
2,的,雪,1,7,b,21,1,523,523,150
3,货轮,炎热,1,7,b,21,1,642,642,150
4,竟然,蚂蚁,1,7,b,21,1,608,608,150
5,有,谁,0,7,b,21,1,636,636,150
6,三艘，,挑剔，,1,7,b,21,1,427,427,150
7,官方,牢牢,1,7,b,21,1,717,717,150
8,下令,羽毛,0,7,b,21,1,849,849,150
9,立即,感觉,0,7,b,21,0,607,1831,150
10,停止,玻璃,1,7,b,21,1,628,628,150
11,出海,咕咕,0,7,b,21,1,653,653,150
12,行程。,凶狠。,1,7,b,21,1,610,610,150
0,清理,xxx,0,NA,filler,43,1,555,555,150
1,不掉,艺术,0,NA,filler,43,1,1283,1283,150
2,的,手,1,NA,filler,43,1,590,590,150
3,泡泡糖,一路上,1,NA,filler,43,1,626,626,150
4,有,木,1,NA,filler,43,1,542,542,150
5,好几层，,占优势，,1,NA,filler,43,1,722,722,150
6,值日生,大幅度,0,NA,filler,43,0,1061,2598,150
7,还是在,照相机,0,NA,filler,43,1,1298,1298,150
8,不停地,教育学,0,NA,filler,43,1,686,686,150
9,擦拭。,设备。,0,NA,filler,43,1,608,608,150
0,宝马,xxx,0,7,a,4,1,475,475,150
1,前,即,0,7,a,4,1,1991,1991,150
2,的,了,1,7,a,4,1,721,721,150
3,自行车,忍不住,0,7,a,4,1,674,674,150
4,依然,昆虫,1,7,a,4,1,1336,1336,150
5,有,里,1,7,a,4,1,761,761,150
6,很多辆，,笑嘻嘻，,0,7,a,4,1,658,658,150
7,行人,巧妙,0,7,a,4,1,652,652,150
8,很难,荧光,0,7,a,4,1,651,651,150
9,从这里,不至于,0,7,a,4,1,564,564,150
10,穿过。,应该。,1,7,a,4,1,514,514,150
0,适合,xxx,0,NA,filler,58,1,561,561,150
1,家人,来说,0,NA,filler,58,1,1335,1335,150
2,聚会,侮辱,0,NA,filler,58,1,1396,1396,150
3,的,我,1,NA,filler,58,1,602,602,150
4,地点,奋斗,0,NA,filler,58,1,666,666,150
5,还,几,1,NA,filler,58,1,1120,1120,150
6,有,即,0,NA,filler,58,1,638,638,150
7,公园，,反应，,1,NA,filler,58,1,752,752,150
8,就是要,眼睁睁,0,NA,filler,58,1,4875,4875,150
9,挑选,灭亡,0,NA,filler,58,1,1167,1167,150
10,一个,问题,1,NA,filler,58,1,652,652,150
11,好天气。,骑车子。,0,NA,filler,58,1,883,883,150
0,那届,xxx,0,NA,filler,34,1,979,979,150
1,运动会,赤裸裸,1,NA,filler,34,1,722,722,150
2,缺席,油漆,1,NA,filler,34,1,1390,1390,150
3,的,说,0,NA,filler,34,1,667,667,150
4,运动员,怎么样,0,NA,filler,34,1,556,556,150
5,几乎,姑娘,0,NA,filler,34,0,711,1997,150
6,有,冷,0,NA,filler,34,1,984,984,150
7,三分之一，,白白胖胖，,0,NA,filler,34,1,672,672,150
8,大部分,太阳能,0,NA,filler,34,1,933,933,150
9,都是,雄蕊,1,NA,filler,34,1,686,686,150
10,签证,巩固,1,NA,filler,34,1,1975,1975,150
11,的,痛,0,NA,filler,34,1,749,749,150
12,问题。,罚款。,0,NA,filler,34,1,633,633,150
0,桌子,xxx,0,8,b,1,1,597,597,150
1,下面,哎呦,1,8,b,1,1,648,648,150
2,藏着,膀胱,0,8,b,1,1,880,880,150
3,的,也,1,8,b,1,1,643,643,150
4,小说,倾向,0,8,b,1,1,557,557,150
5,竟然,蚂蚁,1,8,b,1,1,672,672,150
6,有,何,1,8,b,1,1,715,715,150
7,三本，,拥挤，,1,8,b,1,1,532,532,150
8,老师,逐步,1,8,b,1,1,593,593,150
9,发现后,跳下去,1,8,b,1,1,612,612,150
10,非常,阶段,1,8,b,1,1,626,626,150
11,生气。,这类。,0,8,b,1,1,608,608,150
0,校长,xxx,0,NA,filler,29,1,574,574,150
1,惩罚,船舶,0,NA,filler,29,1,829,829,150
2,的,呢,0,NA,filler,29,1,1527,1527,150
3,学生,认识,0,NA,filler,29,1,530,530,150
4,几乎,细胞,1,NA,filler,29,1,605,605,150
5,有,或,1,NA,filler,29,1,685,685,150
6,七八个，,商业区，,0,NA,filler,29,1,547,547,150
7,班长,抑制,1,NA,filler,29,1,1375,1375,150
8,说,它,1,NA,filler,29,1,1094,1094,150
9,他们,吃鱼,1,NA,filler,29,1,662,662,150
10,逃课,树枝,0,NA,filler,29,1,711,711,150
11,去踢球,流浪汉,1,NA,filler,29,1,743,743,150
12,了。,是。,0,NA,filler,29,1,743,743,150
0,商店,xxx,0,8,b,5,1,602,602,150
1,边上,姊妹,1,8,b,5,1,730,730,150
2,觅食,宇宙,1,8,b,5,1,747,747,150
3,的,个,1,8,b,5,1,577,577,150
4,小狗,惋惜,1,8,b,5,1,507,507,150
5,大约,证券,0,8,b,5,1,806,806,150
6,有,你,1,8,b,5,1,480,480,150
7,三四条，,相似度，,1,8,b,5,1,548,548,150
8,环卫工,解剖学,1,8,b,5,1,1310,1310,150
9,带了,音阶,0,8,b,5,1,617,617,150
10,一些,思想,1,8,b,5,1,631,631,150
11,食物,剥削,1,8,b,5,1,557,557,150
12,给,最,1,8,b,5,1,788,788,150
13,它们。,难以。,0,8,b,5,1,495,495,150
0,没人,xxx,0,NA,filler,38,1,850,850,150
1,浇灌,当即,0,NA,filler,38,1,1170,1170,150
2,的,我,0,NA,filler,38,1,611,611,150
3,木板,折射,0,NA,filler,38,1,516,516,150
4,总计,炎症,0,NA,filler,38,1,934,934,150
5,有,你,0,NA,filler,38,0,420,1744,150
6,三四个，,要知道，,1,NA,filler,38,1,735,735,150
7,藤蔓,撤销,0,NA,filler,38,1,1081,1081,150
8,依旧,羡慕,0,NA,filler,38,1,800,800,150
9,在,上,0,NA,filler,38,1,1485,1485,150
10,顽强地,邀请赛,1,NA,filler,38,1,843,843,150
11,生长。,儿童。,1,NA,filler,38,1,601,601,150
0,那面,xxx,0,NA,filler,33,1,554,554,150
1,镜子,疲劳,1,NA,filler,33,1,549,549,150
2,勾起,梯田,1,NA,filler,33,1,773,773,150
3,的,也,0,NA,filler,33,1,683,683,150
4,回忆,贷款,0,NA,filler,33,1,676,676,150
5,竟然,氢气,1,NA,filler,33,1,683,683,150
6,有,吐,0,NA,filler,33,1,479,479,150
7,这么多，,谁知道，,0,NA,filler,33,1,595,595,150
8,外祖母,下馆子,0,NA,filler,33,1,1313,1313,150
9,看着,蚯蚓,0,NA,filler,33,1,558,558,150
10,入迷了。,飞行棋。,1,NA,filler,33,1,1113,1113,150
0,柳树,xxx,0,7,c,10,1,493,493,150
1,下,打,1,7,c,10,1,1115,1115,150
2,的,可,0,7,c,10,1,454,454,150
3,游客,免除,1,7,c,10,1,541,541,150
4,仅仅,仪器,0,7,c,10,1,712,712,150
5,有,你,1,7,c,10,1,546,546,150
6,五六棵，,慢吞吞，,0,7,c,10,1,499,499,150
7,其余的,邀请赛,0,7,c,10,1,1531,1531,150
8,全部,困难,1,7,c,10,1,843,843,150
9,都在,憔悴,1,7,c,10,1,682,682,150
10,山脚下。,乒乓球。,1,7,c,10,1,930,930,150
0,田地,xxx,0,NA,filler,30,1,532,532,150
1,里,大,0,NA,filler,30,1,511,511,150
2,的,咋,1,NA,filler,30,1,857,857,150
3,农户,诚恳,1,NA,filler,30,1,707,707,150
4,看上去,开汽车,1,NA,filler,30,1,617,617,150
5,有,么,1,NA,filler,30,1,649,649,150
6,很多个，,老朋友，,0,NA,filler,30,1,485,485,150
7,现在,材料,0,NA,filler,30,1,630,630,150
8,正是,脑筋,1,NA,filler,30,1,529,529,150
9,耕种,必须,1,NA,filler,30,0,482,1957,150
10,的,对,1,NA,filler,30,1,511,511,150
11,季节。,难过。,1,NA,filler,30,1,570,570,150
0,戒指,xxx,0,8,b,9,1,804,804,150
1,旁边,兴奋,1,8,b,9,1,1072,1072,150
2,遗落,诸侯,1,8,b,9,1,1652,1652,150
3,的,就,1,8,b,9,1,476,476,150
4,耳环,舒畅,0,8,b,9,1,530,530,150
5,竟然,蚂蚁,0,8,b,9,1,958,958,150
6,有,那,1,8,b,9,1,515,515,150
7,两副，,柑桔，,0,8,b,9,1,582,582,150
8,客人,悄悄,0,8,b,9,1,1723,1723,150
9,退房时,委员会,0,8,b,9,0,728,1972,150
10,没有,研究,0,8,b,9,1,842,842,150
11,注意到。,大多数。,1,8,b,9,1,511,511,150
0,写了,xxx,0,NA,filler,39,1,496,496,150
1,小说,倾向,1,NA,filler,39,1,635,635,150
2,的,散,1,NA,filler,39,1,582,582,150
3,书包,熄灭,1,NA,filler,39,1,1314,1314,150
4,仅仅,毫无,1,NA,filler,39,1,1147,1147,150
5,有,都,1,NA,filler,39,1,592,592,150
6,两个，,抵抗，,0,NA,filler,39,1,541,541,150
7,其它的,氧化物,0,NA,filler,39,1,652,652,150
8,全部,告诉,1,NA,filler,39,1,640,640,150
9,遗忘在,大西洋,0,NA,filler,39,1,880,880,150
10,教室里,参谋长,1,NA,filler,39,1,628,628,150
11,了。,还。,1,NA,filler,39,1,678,678,150
0,教学楼,xxx,0,7,a,20,1,499,499,150
1,附近,一些,0,7,a,20,1,1038,1038,150
2,的,不,0,7,a,20,1,457,457,150
3,宿舍,灿烂,1,7,a,20,1,1140,1140,150
4,一共,沸腾,1,7,a,20,1,576,576,150
5,有,雨,0,7,a,20,1,453,453,150
6,两栋，,唾液，,0,7,a,20,1,493,493,150
7,其余的,葡萄糖,1,7,a,20,1,649,649,150
8,都在,尺寸,0,7,a,20,1,469,469,150
9,学校,怎样,1,7,a,20,1,487,487,150
10,另一头。,下雨了。,1,7,a,20,1,670,670,150
0,伴郎,xxx,0,NA,filler,40,1,524,524,150
1,驾驶,八百,0,NA,filler,40,1,1109,1109,150
2,的,花,0,NA,filler,40,1,694,694,150
3,衬衫,膨胀,0,NA,filler,40,1,3670,3670,150
4,至少,若干,0,NA,filler,40,1,699,699,150
5,有,里,0,NA,filler,40,1,736,736,150
6,三个，,打假，,0,NA,filler,40,1,1093,1093,150
7,然而,实践,0,NA,filler,40,1,687,687,150
8,宾客们,周期性,1,NA,filler,40,1,769,769,150
9,并不,矛盾,0,NA,filler,40,1,730,730,150
10,知情。,迄今。,0,NA,filler,40,1,765,765,150
0,这里,xxx,0,NA,filler,50,1,545,545,150
1,欺骗,哈哈,0,NA,filler,50,1,1363,1363,150
2,消费者,干什么,1,NA,filler,50,1,898,898,150
3,的,多,1,NA,filler,50,1,637,637,150
4,商品,然后,0,NA,filler,50,1,486,486,150
5,有,云,1,NA,filler,50,1,562,562,150
6,减肥霜，,联合国，,0,NA,filler,50,1,1242,1242,150
7,举报,灵魂,1,NA,filler,50,1,2145,2145,150
8,多次,侵略,1,NA,filler,50,1,710,710,150
9,都没有,优越性,1,NA,filler,50,1,671,671,150
10,被下架。,经济学。,1,NA,filler,50,1,772,772,150
0,黑猪,xxx,0,7,a,16,1,642,642,150
1,旁边,列宁,0,7,a,16,1,700,700,150
2,的,而,0,7,a,16,1,663,663,150
3,黄牛,怨恨,1,7,a,16,1,632,632,150
4,看上去,销售额,0,7,a,16,1,808,808,150
5,有,了,1,7,a,16,1,495,495,150
6,三四头，,听懂了，,0,7,a,16,1,515,515,150
7,访客,失掉,1,7,a,16,1,1095,1095,150
8,非常地,氧化了,0,7,a,16,1,715,715,150
9,喜欢,爸爸,1,7,a,16,1,597,597,150
10,这个,由于,1,7,a,16,1,607,607,150
11,农场。,剥夺。,1,7,a,16,1,788,788,150
0,濒临,xxx,0,NA,filler,41,1,525,525,150
1,倒闭,珊瑚,1,NA,filler,41,1,728,728,150
2,的,对,0,NA,filler,41,1,470,470,150
3,公司,广泛,1,NA,filler,41,1,874,874,150
4,这栋楼,山海关,1,NA,filler,41,1,1580,1580,150
5,里,与,1,NA,filler,41,1,868,868,150
6,已经,影响,0,NA,filler,41,1,832,832,150
7,有,种,1,NA,filler,41,1,636,636,150
8,好几家，,加拿大，,0,NA,filler,41,1,869,869,150
9,毕竟,繁殖,1,NA,filler,41,1,1545,1545,150
10,最近,命令,1,NA,filler,41,1,1470,1470,150
11,经济,必须,0,NA,filler,41,1,1073,1073,150
12,不景气。,责骂了。,0,NA,filler,41,1,689,689,150
0,游客,xxx,0,8,d,3,1,1028,1028,150
1,身边,你好,1,8,d,3,1,785,785,150
2,停着,措施,1,8,d,3,1,725,725,150
3,的,也,0,8,d,3,1,573,573,150
4,轿车,尴尬,1,8,d,3,1,618,618,150
5,还,十,0,8,d,3,1,700,700,150
6,有,位,0,8,d,3,1,756,756,150
7,两只，,腼腆，,1,8,d,3,1,638,638,150
8,其它的,礼遇的,0,8,d,3,1,972,972,150
9,已经,研究,1,8,d,3,1,554,554,150
10,离开了。,越来越。,1,8,d,3,1,618,618,150
0,散发,xxx,0,NA,filler,47,1,517,517,150
1,臭气,检修,0,NA,filler,47,1,932,932,150
2,的,总,0,NA,filler,47,1,501,501,150
3,垃圾,端详,0,NA,filler,47,1,559,559,150
4,这里,第二,0,NA,filler,47,1,700,700,150
5,有,不,1,NA,filler,47,1,752,752,150
6,好几堆，,玫瑰花，,1,NA,filler,47,1,506,506,150
7,物业,胸脯,1,NA,filler,47,1,781,781,150
8,已经,思想,1,NA,filler,47,1,644,644,150
9,忽视,妹妹,0,NA,filler,47,1,795,795,150
10,了,已,0,NA,filler,47,0,534,2099,150
11,很久。,闪烁。,0,NA,filler,47,1,780,780,150
0,这个,xxx,0,NA,filler,56,1,536,536,150
1,小卖部,坐飞机,0,NA,filler,56,1,902,902,150
2,售卖,杆菌,0,NA,filler,56,1,979,979,150
3,的,把,1,NA,filler,56,1,1172,1172,150
4,不光,驾驶,1,NA,filler,56,1,1637,1637,150
5,有,又,1,NA,filler,56,1,650,650,150
6,零食，,渤海，,0,NA,filler,56,1,597,597,150
7,学生,第二,0,NA,filler,56,1,1263,1263,150
8,还会,脂肪,1,NA,filler,56,1,736,736,150
9,在这里,俱乐部,0,NA,filler,56,1,482,482,150
10,购买,皮肤,1,NA,filler,56,1,630,630,150
11,学习,虽然,0,NA,filler,56,1,980,980,150
12,用品。,故意。,1,NA,filler,56,1,496,496,150
0,玫瑰,xxx,0,7,a,24,1,554,554,150
1,遮住,棒槌,0,7,a,24,1,1081,1081,150
2,的,就,1,7,a,24,1,624,624,150
3,小花,驰骋,1,7,a,24,1,518,518,150
4,大约,销售,0,7,a,24,1,543,543,150
5,有,你,1,7,a,24,1,467,467,150
6,两朵，,凝结，,0,7,a,24,1,525,525,150
7,摄影师,概括性,1,7,a,24,1,1199,1199,150
8,觉得,民族,0,7,a,24,1,681,681,150
9,这个,研究,0,7,a,24,1,743,743,150
10,角度,避免,1,7,a,24,1,641,641,150
11,还不错。,慢吞吞。,1,7,a,24,1,716,716,150
0,那起,xxx,0,NA,filler,32,1,1109,1109,150
1,事故,食物,0,NA,filler,32,1,1054,1054,150
2,引发,翡翠,0,NA,filler,32,1,863,863,150
3,的,把,0,NA,filler,32,1,622,622,150
4,报道,销售,1,NA,filler,32,1,1154,1154,150
5,有,退,1,NA,filler,32,1,588,588,150
6,很多，,准备，,0,NA,filler,32,1,480,480,150
7,当局,偷偷,0,NA,filler,32,1,1764,1764,150
8,被迫,牙齿,1,NA,filler,32,1,820,820,150
9,召开,宇宙,1,NA,filler,32,1,718,718,150
10,了,把,1,NA,filler,32,1,928,928,150
11,新闻,想到,0,NA,filler,32,1,692,692,150
12,发布会。,适应性。,0,NA,filler,32,1,623,623,150
0,轮船,xxx,0,7,d,11,1,618,618,150
1,运输,思想,1,7,d,11,1,961,961,150
2,的,大,1,7,d,11,1,518,518,150
3,物资,康熙,0,7,d,11,1,609,609,150
4,大概,剥削,1,7,d,11,1,817,817,150
5,有,我,1,7,d,11,1,721,721,150
6,数十架，,哪一年，,1,7,d,11,1,858,858,150
7,商人,干燥,0,7,d,11,1,1453,1453,150
8,希望,温度,0,7,d,11,1,958,958,150
9,能够,意义,1,7,d,11,1,688,688,150
10,准时,苦闷,1,7,d,11,1,938,938,150
11,送达。,吱吱。,0,7,d,11,1,741,741,150
0,响彻云霄,xxx,0,NA,filler,44,1,756,756,150
1,的,湖,1,NA,filler,44,1,577,577,150
2,炮响,权益,0,NA,filler,44,1,653,653,150
3,接连,杏仙,0,NA,filler,44,1,854,854,150
4,有,山,0,NA,filler,44,1,836,836,150
5,好几声，,饲养员，,0,NA,filler,44,1,491,491,150
6,周围,综合,0,NA,filler,44,1,796,796,150
7,的,开,1,NA,filler,44,1,634,634,150
8,人们,必须,0,NA,filler,44,1,489,489,150
9,都,香,0,NA,filler,44,1,554,554,150
10,惊慌失措。,逻辑思维。,1,NA,filler,44,1,968,968,150
0,临时,xxx,0,NA,filler,45,1,614,614,151
1,展示,疲倦,0,NA,filler,45,1,2149,2149,151
2,的,把,1,NA,filler,45,1,665,665,151
3,油画,鼓吹,1,NA,filler,45,1,1087,1087,151
4,大约,呼吸,0,NA,filler,45,1,518,518,151
5,有,后,0,NA,filler,45,1,632,632,151
6,五六幅，,责任感，,0,NA,filler,45,1,894,894,151
7,馆长,浑浊,0,NA,filler,45,1,833,833,151
8,费了,路径,1,NA,filler,45,1,824,824,151
9,好大力气,家长会上,0,NA,filler,45,1,689,689,151
10,安排的。,打击了。,0,NA,filler,45,1,1890,1890,151
0,小树林,xxx,0,7,d,20,1,493,493,151
