Subject,MTurk,Type,Condition,Item,WordNo,Word,Foil,CorrectChoice,RT
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_nonassoc_noalt,6,4,it,be,yes,718
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_nonassoc_noalt,6,5,was,arms,yes,562
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_nonassoc_noalt,6,6,newspapers,understands,yes,968
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_nonassoc_noalt,6,7,that,ask,yes,1305
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_nonassoc_noalt,6,8,they,cell,yes,766
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_nonassoc_noalt,6,9,stopped,digital,yes,877
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_nonassoc_noalt,6,10,selling,kingdom,yes,1282
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_nonassoc_noalt,6,11,at,ohm,yes,652
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_nonassoc_noalt,6,12,the,goes,yes,609
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_nonassoc_noalt,6,13,corner,speaks,yes,833
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_nonassoc_noalt,6,14,store%2C,worry%2C,yes,1078
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_nonassoc_noalt,6,15,but,rule,yes,585
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_nonassoc_noalt,6,16,you,sun,yes,654
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_nonassoc_noalt,6,17,should,braver,yes,652
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_nonassoc_noalt,6,18,check.,adults.,yes,788
1674684462,f01b36a9895f0887dcca4a5c876f10ed,QuestionAlt,prime_nonassoc_noalt,6,Is speaker 1 asking about the pharmacy?,No,1,,
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_noalt,37,0,I,x-x-x,yes,626
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_noalt,37,1,think,away,yes,471
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_noalt,37,2,he,read,yes,474
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_noalt,37,3,said,dull,yes,697
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_noalt,37,4,it,tire,yes,675
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_noalt,37,5,was,app,yes,495
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_noalt,37,6,cherries,performs,yes,1236
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_noalt,37,7,that,holy,yes,744
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_noalt,37,8,he,or,yes,495
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_noalt,37,9,bought,clicking,yes,786
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_noalt,37,10,at,can,yes,563
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_noalt,37,11,the,done,yes,473
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_noalt,37,12,store%2C,faced%2C,yes,699
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_noalt,37,13,but,hour,yes,517
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_noalt,37,14,you,and,yes,651
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_noalt,37,15,should,global,yes,588
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_noalt,37,16,ask,laws,yes,876
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_noalt,37,17,him,buy,yes,562
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_noalt,37,18,again.,mouse.,yes,923
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_for_plur,50,0,Last,x-x-x,yes,692
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_for_plur,50,1,year%2C,into%2C,yes,652
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_for_plur,50,2,it,up,yes,788
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_for_plur,50,3,was,she,yes,675
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_for_plur,50,4,the,do,yes,585
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_for_plur,50,5,lecturer,perceives,yes,831
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_for_plur,50,6,who,lie,yes,722
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_for_plur,50,7,forgot,harder,yes,1012
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_for_plur,50,8,to,wall,yes,562
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_for_plur,50,9,buy,car,yes,968
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_for_plur,50,10,a,is,yes,878
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_for_plur,50,11,gift,ages,yes,831
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_for_plur,50,12,for,glad,yes,765
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_for_plur,50,13,him.,ago.,yes,813
1674684462,f01b36a9895f0887dcca4a5c876f10ed,QuestionAlt,NPclefts_for_plur,50,Who saved some money?,only the student,1,,
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,filler_nonhigh_prog_6,102,0,He,x-x-x,yes,605
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,filler_nonhigh_prog_6,102,1,burst,canon,yes,1103
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,filler_nonhigh_prog_6,102,2,into,began,yes,584
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,filler_nonhigh_prog_6,102,3,hysterical,culminated,yes,1328
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,filler_nonhigh_prog_6,102,4,tears,admit,yes,674
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,filler_nonhigh_prog_6,102,5,later,sharp,yes,699
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,filler_nonhigh_prog_6,102,6,that,item,yes,786
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,filler_nonhigh_prog_6,102,7,day%2C,style%2C,yes,585
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,filler_nonhigh_prog_6,102,8,at,arm,yes,586
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,filler_nonhigh_prog_6,102,9,his,led,yes,831
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,filler_nonhigh_prog_6,102,10,desk,pours,yes,789
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,filler_nonhigh_prog_6,102,11,across,mediates,yes,967
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,filler_nonhigh_prog_6,102,12,the,bit,yes,947
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,filler_nonhigh_prog_6,102,13,room,does,yes,651
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,filler_nonhigh_prog_6,102,14,in,pay,yes,589
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,filler_nonhigh_prog_6,102,15,history,founded,yes,1256
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,filler_nonhigh_prog_6,102,16,class,brain.,yes,855
1674684462,f01b36a9895f0887dcca4a5c876f10ed,QuestionAlt,filler_nonhigh_prog_6,102,Was Phoebe at the office?,NULL,NULL,,
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_conj_plur,96,0,As,x-x-x,yes,759
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_conj_plur,96,1,always%2C,planner%2C,yes,764
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_conj_plur,96,2,it,vs,yes,654
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_conj_plur,96,3,was,glad,yes,449
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_conj_plur,96,4,the,nor,yes,586
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_conj_plur,96,5,conductor,publishes,yes,788
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_conj_plur,96,6,who,mean,yes,763
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_conj_plur,96,7,suggested,democrats,yes,834
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_conj_plur,96,8,taking,ones,yes,1125
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_conj_plur,96,9,the,did,yes,585
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_conj_plur,96,10,train,yours,yes,674
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_conj_plur,96,11,to,be,yes,517
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_conj_plur,96,12,avoid,types,yes,969
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_conj_plur,96,13,traffic.,enjoyed.,yes,901
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_sing_sing,75,0,Last,x-x-x,yes,672
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_sing_sing,75,1,year%2C,safe%2C,yes,789
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_sing_sing,75,2,it,can,yes,608
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_sing_sing,75,3,was,eye,yes,585
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_sing_sing,75,4,the,says,yes,539
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_sing_sing,75,5,investor,threaten,yes,652
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_sing_sing,75,6,whose,every,yes,1261
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_sing_sing,75,7,birthday,whenever,yes,1148
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_sing_sing,75,8,was,ones,yes,585
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_sing_sing,75,9,forgotten.,interface.,yes,944
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_sing_sing,87,0,When,x-x-x,yes,696
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_sing_sing,87,1,pouring,himself,yes,1193
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_sing_sing,87,2,some,joins,yes,719
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_sing_sing,87,3,water,learn,yes,878
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_sing_sing,87,4,into,kids,yes,786
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_sing_sing,87,5,a,knew,yes,542
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_sing_sing,87,6,mug%2C,sang%2C,yes,834
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_sing_sing,87,7,it,up,yes,559
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_sing_sing,87,8,was,jobs,yes,564
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_sing_sing,87,9,the,has,yes,877
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_sing_sing,87,10,waiter,invade,yes,946
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_sing_sing,87,11,who,mean,yes,764
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_sing_sing,87,12,noticed,context,yes,901
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_sing_sing,87,13,that,vote,yes,742
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_sing_sing,87,14,the,ago,yes,697
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_sing_sing,87,15,kettle,might,yes,1013
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_sing_sing,87,16,was,much,yes,629
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_sing_sing,87,17,leaking.,focuses.,yes,788
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_with_plur,61,0,As,x-x-x,yes,764
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_with_plur,61,1,always%2C,forget%2C,yes,947
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_with_plur,61,2,it,ago,yes,829
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_with_plur,61,3,was,four,yes,473
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_with_plur,61,4,the,must,yes,450
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_with_plur,61,5,roommate,receives,yes,946
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_with_plur,61,6,who,add,yes,608
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_with_plur,61,7,made,sale,yes,921
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_with_plur,61,8,sure,bill,yes,833
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_with_plur,61,9,to,am,yes,607
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_with_plur,61,10,pay,does,yes,945
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_with_plur,61,11,their,shall,yes,585
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_with_plur,61,12,bills,the,yes,744
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_with_plur,61,13,on,sea,yes,609
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,NPclefts_with_plur,61,14,time.,might.,yes,606
1674684462,f01b36a9895f0887dcca4a5c876f10ed,QuestionAlt,NPclefts_with_plur,61,Who paid the electricity bill?,the tenant and the subletter,1,,
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_nonassoc_alt,4,0,I,x-x-x,yes,608
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_nonassoc_alt,4,1,think,does,yes,427
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_nonassoc_alt,4,2,he,bag,yes,562
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_nonassoc_alt,4,3,said,her,yes,654
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_nonassoc_alt,4,4,it,am,yes,493
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_nonassoc_alt,4,5,was,lake,yes,428
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_nonassoc_alt,4,6,the,rose,yes,540
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_nonassoc_alt,4,7,garden,exists,yes,1057
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_nonassoc_alt,4,8,that,miss,yes,720
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_nonassoc_alt,4,9,they,news,yes,654
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_nonassoc_alt,4,10,were,card,yes,743
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_nonassoc_alt,4,11,working,article,yes,1011
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_nonassoc_alt,4,12,on,pull,yes,474
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_nonassoc_alt,4,13,that,drops,yes,652
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_nonassoc_alt,4,14,day%2C,nor%2C,yes,561
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_nonassoc_alt,4,15,but,ring,yes,588
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_nonassoc_alt,4,16,you,were,yes,605
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_nonassoc_alt,4,17,should,senate,yes,630
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_nonassoc_alt,4,18,ask,how,yes,541
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_nonassoc_alt,4,19,him.,knew.,yes,562
1674684462,f01b36a9895f0887dcca4a5c876f10ed,QuestionAlt,prime_nonassoc_alt,4,Did Matthew and his co-workers take a day off on Monday?,No,1,,
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,23,0,I,x-x-x,yes,585
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,23,1,think,cups,yes,517
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,23,2,I,ago,yes,495
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,23,3,saw,ways,yes,721
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,23,4,that,begs,yes,494
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,23,5,it,up,yes,541
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,23,6,was,fans,yes,653
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,23,7,a,walk,yes,629
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,23,8,sculptor,reacted,yes,878
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,23,9,who,cash,yes,855
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,23,10,will,ask,yes,945
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,23,11,be,an,yes,518
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,23,12,giving,factor,yes,1303
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,23,13,the,ran,yes,519
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,23,14,last,my,yes,677
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,23,15,talk,was,yes,875
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,23,16,of,fat,yes,743
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,23,17,the,ago,yes,518
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,23,18,day%2C,via%2C,yes,651
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,23,19,but,may,yes,562
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,23,20,I&apos;m,or,yes,677
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,23,21,not,ring,yes,651
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,23,22,sure.,bills.,yes,675
1674684462,f01b36a9895f0887dcca4a5c876f10ed,QuestionAlt,prime_assoc_alt,23,Are Speaker 1 and 2 at an event?,Yes,1,,
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,filler_nonhigh_prog_18,114,0,He,x-x-x,yes,603
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,filler_nonhigh_prog_18,114,1,got,are,yes,877
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,filler_nonhigh_prog_18,114,2,the,dug,yes,653
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,filler_nonhigh_prog_18,114,3,office,seemed,yes,765
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,filler_nonhigh_prog_18,114,4,next,beg,yes,944
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,filler_nonhigh_prog_18,114,5,to,abut,yes,699
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,filler_nonhigh_prog_18,114,6,hers,bias,yes,674
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,filler_nonhigh_prog_18,114,7,following,responses,yes,1509
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,filler_nonhigh_prog_18,114,8,that%2C,born%2C,yes,697
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,filler_nonhigh_prog_18,114,9,with,spot,yes,833
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,filler_nonhigh_prog_18,114,10,the,into,yes,719
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,filler_nonhigh_prog_18,114,11,team,pour,yes,2025
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,filler_nonhigh_prog_18,114,12,in,keep,yes,721
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,filler_nonhigh_prog_18,114,13,the,am,yes,1845
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,filler_nonhigh_prog_18,114,14,offices,destroy,yes,1754
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,filler_nonhigh_prog_18,114,15,on,lacks,yes,1733
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,filler_nonhigh_prog_18,114,16,the,tag,yes,1148
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,filler_nonhigh_prog_18,114,17,tenth,reads,yes,1507
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,filler_nonhigh_prog_18,114,18,floor,cold.,yes,743
1674684462,f01b36a9895f0887dcca4a5c876f10ed,QuestionAlt,filler_nonhigh_prog_18,114,Did Jeff get an interview?,Yes,1,,
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,47,0,I,x-x-x,yes,581
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,47,1,think,below,yes,451
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,47,2,she,door,yes,653
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,47,3,said,cool,yes,517
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,47,4,it,asks,yes,518
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,47,5,was,eye,yes,585
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,47,6,bacteria,becomes,yes,970
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,47,7,that,note,yes,583
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,47,8,people,saying,yes,1057
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,47,9,were,your,yes,719
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,47,10,most,mark,yes,990
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,47,11,likely,dinner,yes,518
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,47,12,to,guy,yes,698
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,47,13,die,sir,yes,899
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,47,14,from,lady,yes,496
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,47,15,here%2C,push%2C,yes,698
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,47,16,but,gift,yes,718
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,47,17,I&apos;m,goes,yes,609
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,47,18,not,ride,yes,968
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,47,19,entirely,alliance,yes,765
1674684462,f01b36a9895f0887dcca4a5c876f10ed,SubHtmlFlash,prime_assoc_alt,47,20,sure.,cent.,yes,832
1674684462,f01b36a9895f0887dcca4a5c876f10ed,Form,questionnaire,NULL,age,52,,,
1674684462,f01b36a9895f0887dcca4a5c876f10ed,Form,questionnaire,NULL,language,English,,,
1674684462,f01b36a9895f0887dcca4a5c876f10ed,Form,questionnaire,NULL,id,579a4c6a82f7f90001ee9d92,,,
